X,Y,SLR,OC_USA_EBK,GH_USA_EBK,SALT_USA_EBK,MSLP_USA_EBK,SP_USA_EBK,SST_USA_EBK,VLM_shcua_EBK
-71.05747315,42.32485975,11,0.0290989,702914368,0.0347701,102038.6641,101656.1953,293.4966125,0.0884592
-71.05,42.35,11,0.0287779,691405248,0.0347701,102031.0781,101643.9688,293.4987793,0.1381076
-71.01747315,42.36485975,11,0.028347,787321408,0.0347205,102035.25,101614.8828,293.4993286,0.1381076
-71.01747315,42.32485975,11,0.0286498,818654656,0.0347205,102035.8281,101621.7969,293.4356995,0.0884592
-70.77747315,43.08485975,9,0.0231352,3426304768,0.0342985,102002.2969,101357.4922,292.5549011,0.4233147
-70.77747315,43.04485975,9,0.0237449,3156331008,0.0342985,102006.6406,101537.1172,292.66922,0.4233147
-70.74,43.08,9,0.0228569,3624544256,0.0342753,102000.7656,101517.3438,292.9262695,0.4186516
-70.73747315,43.12485975,9,0.0228569,3624544256,0.0342657,102000.7656,101517.3438,292.9262695,0.4186516
-70.73747315,43.08485975,9,0.0228569,3624544256,0.0342753,102000.7656,101517.3438,292.9262695,0.4186516
-70.73747315,43.04485975,9,0.0234747,3422166528,0.0342753,102005.4141,101630.0547,292.9437866,0.4186516
-70.69747315,43.08485975,9,0.0228569,3624544256,0.0342753,102000.7656,101517.3438,292.9262695,0.4186516
-70.69747315,41.52485975,11,0.0268464,856380608,0.0354964,102010.6172,101899.9531,293.8941956,-0.3734625
-70.69747315,41.48485975,11,0.0268464,856380608,0.0355971,102010.6172,101899.9531,293.8941956,-0.3734625
-70.67,41.52,11,0.0268464,856380608,0.0354964,102010.6172,101899.9531,293.8941956,-0.3734625
-70.65747315,41.76485975,11,0.026031,965551232,0.0352194,102014.6094,101762.3906,293.6484375,-0.2187956
-70.65747315,41.72485975,11,0.0260345,882472640,0.0352194,102011.8516,101795.7734,293.3738403,-0.2628113
-70.65747315,41.52485975,11,0.0268464,856380608,0.0354964,102010.6172,101899.9531,293.8941956,-0.3725479
-70.65747315,41.48485975,11,0.0268464,856380608,0.0355971,102010.6172,101899.9531,293.8941956,-0.3725479
-70.62,41.74,11,0.0256067,1020328512,0.0351795,102018.8281,101851.3672,293.6610107,-0.2187956
-70.61747315,41.76485975,11,0.0256446,1120029568,0.0351795,102028.2188,101815.5938,293.4081726,-0.2187956
-70.61747315,41.72485975,11,0.0256067,1020328512,0.0351795,102018.8281,101851.3672,293.6610107,-0.2628113
-70.61747315,41.52485975,11,0.0274345,970494912,0.0354851,102019.2578,101903.2188,293.8977661,-0.3725479
-70.57747315,41.76485975,11,0.0256446,1120029568,0.0351795,102028.2188,101815.5938,293.4081726,-0.2187956
-70.57747315,41.72485975,11,0.0256067,1020328512,0.0351795,102018.8281,101851.3672,293.6610107,-0.2628113
-70.53747315,41.80485975,11,0.0253046,1285879040,0.0351459,102020.7344,101865.1719,293.5368652,-0.2105948
-70.53747315,41.76485975,11,0.0253046,1285879040,0.0351459,102020.7344,101865.1719,293.5368652,-0.2105948
-70.5,41.77,11,0.0253046,1285879040,0.0351459,102020.7344,101865.1719,293.5368652,-0.2105948
-70.49747315,41.80485975,11,0.0253046,1285879040,0.0351459,102020.7344,101865.1719,293.5368652,-0.2105948
-70.49747315,41.76485975,11,0.0253046,1285879040,0.0351459,102020.7344,101865.1719,293.5368652,-0.2105948
-70.45747315,41.76485975,11,0.0253046,1285879040,0.0351459,102020.7344,101865.1719,293.5368652,-0.2253338
-70.29747315,43.68485975,9,0.0158654,5040494592,0.0342258,101964.4453,101397.3594,292.1142578,0.5990659
-70.29747315,43.64485975,9,0.0191415,5195943936,0.0342258,101978.0547,101531.1406,292.1255798,0.5990659
-70.25747315,43.68485975,9,0.0158654,5040494592,0.0342258,101964.4453,101397.3594,292.1142578,0.5913054
-70.25747315,43.64485975,9,0.0191415,5195943936,0.0342258,101978.0547,101531.1406,292.1255798,0.5913054
-70.25,43.66,9,0.0158654,5040494592,0.0342258,101964.4453,101397.3594,292.1142578,0.5913054
-70.21747315,43.68485975,9,0.0156796,5213069824,0.0342432,101975.5469,101502.0781,291.6910706,0.5913054
-70.21747315,43.64485975,9,0.0164233,5426447872,0.0342432,101974.5234,101560.3047,291.8264771,0.5913054
-70.13747315,41.28485975,12,0.0226189,1744106752,0.0356429,102011.7969,101878.4063,294.8510437,-0.4688226
-70.1,41.28,12,0.0226189,1744106752,0.0356429,102011.7969,101878.4063,294.8510437,-0.4688226
-70.09747315,41.32485975,12,0.0226189,1744106752,0.0355839,102011.7969,101878.4063,294.8510437,-0.4688226
-70.09747315,41.28485975,12,0.0226189,1744106752,0.0356429,102011.7969,101878.4063,294.8510437,-0.4688226
-70.09747315,41.24485975,12,0.0220746,2013007616,0.0356429,102012.2813,101893.7031,295.1385193,-0.4688226
-70.05747315,44.00485975,9,0.0130292,4525263360,0.0342629,101991.1875,101146.9922,291.9472046,0.7423992
-70.05747315,42.00485975,11,0.0225523,2600646912,0.0347605,102015.3594,101888.4141,293.8968506,-0.0966828
-70.05747315,41.28485975,12,0.0226189,1744106752,0.0356429,102011.7969,101878.4063,294.8510437,-0.4678288
-70.01747315,44.00485975,9,0.0109029,4543816704,0.0342881,102001.9375,101272.75,291.3567505,0.7423992
-70.01747315,43.96485975,9,0.0109029,4543816704,0.0342881,102001.9375,101272.75,291.3567505,0.7423992
-70.01747315,42.00485975,11,0.022749,2832497664,0.0347661,102027.7422,101868.5625,293.7009888,-0.0966828
-70.01747315,41.96485975,11,0.022749,2832497664,0.0347661,102027.7422,101868.5625,293.7009888,-0.0966828
-70,44,9,0.0109029,4543816704,0.0342881,102001.9375,101272.75,291.3567505,0.7423992
-70,42,11,0.022749,2832497664,0.0347661,102027.7422,101868.5625,293.7009888,-0.0966828
-69.97747315,44.00485975,9,0.0109029,4543816704,0.0342881,102001.9375,101272.75,291.3567505,0.7423992
-69.97747315,43.96485975,9,0.0109029,4543816704,0.0342881,102001.9375,101272.75,291.3567505,0.7423992
-69.97747315,42.00485975,11,0.022749,2832497664,0.0347661,102027.7422,101868.5625,293.7009888,-0.0966828
-69.97747315,41.96485975,11,0.022749,2832497664,0.0347661,102027.7422,101868.5625,293.7009888,-0.0966828
